,Loan_ID,Gender,Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status (Approved),Capped_ApplicantIncome,MedianReplacedApplicantIncome,zscore,Education_Not Graduate,Married_Yes,Self_Employed_Yes
548,LP002776,0,0,-0.06609682119542894,-0.5544873301529852,-0.5087231924523733,360.0,0.0,0,5000.0,5000.0,-0.06609682119542894,0,0,0
549,LP002777,1,0,-0.4289697676761708,0.1350111153934761,-0.4254282484081714,360.0,1.0,1,2785.0,2785.0,-0.4289697676761708,0,1,0
550,LP002778,1,2,0.20142982512649044,-0.5544873301529852,-0.21124124943736647,360.0,0.0,0,6633.0,6633.0,0.20142982512649044,0,1,1
551,LP002784,1,1,-0.47697056827159173,0.25779382469465645,-0.21124124943736647,360.0,1.0,1,2492.0,2492.0,-0.47697056827159173,1,1,0
552,LP002785,1,1,-0.3391935262895132,0.5570553027964192,0.1457370821806418,360.0,1.0,1,3333.0,3333.0,-0.3391935262895132,0,1,0
553,LP002788,1,0,-0.483195928075776,0.24342927374577186,0.41942046975444813,360.0,0.0,0,2454.0,2454.0,-0.483195928075776,1,1,0
554,LP002789,1,0,-0.2965989592082523,0.9045406305122945,-0.16364413855496537,180.0,0.0,0,3593.0,3593.0,-0.2965989592082523,0,1,0
555,LP002792,1,1,0.010573399550840669,-0.2015297925518205,-1.4249675769385945,360.0,1.0,1,5468.0,5468.0,0.010573399550840669,0,1,0
556,LP002794,0,0,-0.44830114812074306,0.0012839863217169861,-0.7348094691437785,360.0,1.0,1,2667.0,2667.0,-0.44830114812074306,0,0,0
557,LP002795,1,3,0.7758011796914931,-0.5544873301529852,1.3594634096818698,360.0,1.0,1,10139.0,10139.0,0.7758011796914931,0,1,1
558,LP002798,1,0,-0.24843433335482654,0.35834568133684874,0.1933341930630429,360.0,1.0,1,3887.0,3887.0,-0.24843433335482654,0,1,0
559,LP002804,0,0,-0.20043353275940562,0.23419491956434604,0.43131974747504837,360.0,1.0,1,4180.0,4180.0,-0.20043353275940562,0,1,0
560,LP002807,1,2,-0.28316528805185465,-0.4717201556379834,-0.44922680384937197,360.0,1.0,1,3675.0,3675.0,-0.28316528805185465,1,1,0
561,LP002813,0,1,2.306748215746812,-0.5544873301529852,5.405217834685963,360.0,1.0,1,10171.25,3812.5,2.306748215746812,0,1,1
562,LP002820,1,0,0.08511389194304723,0.14800761387103836,0.7763988013724563,360.0,1.0,1,5923.0,5923.0,0.08511389194304723,0,1,0
563,LP002821,1,0,0.06496338520845074,-0.5544873301529852,-0.16364413855496537,360.0,1.0,1,5800.0,5800.0,0.06496338520845074,1,0,1
564,LP002832,1,2,0.5562753339649946,-0.5544873301529852,1.3356648542406693,360.0,0.0,0,8799.0,8799.0,0.5562753339649946,0,1,0
565,LP002833,1,0,-0.15341568371201378,-0.5544873301529852,-0.3064354712021687,360.0,1.0,1,4467.0,4467.0,-0.15341568371201378,1,1,0
566,LP002836,1,0,-0.3391935262895132,-0.5544873301529852,-0.9013993572321825,360.0,1.0,1,3333.0,3333.0,-0.3391935262895132,0,0,0
567,LP002837,1,3,-0.3282172340031883,0.30054546442347974,-0.2707376380403678,360.0,0.0,0,3400.0,3400.0,-0.3282172340031883,0,1,0
568,LP002840,0,0,-0.49564664768414457,-0.5544873301529852,-1.627255298188799,360.0,1.0,0,2378.0,2378.0,-0.49564664768414457,0,0,0
569,LP002841,1,0,-0.3665523443763231,0.15142774504934423,-0.49682391473177306,360.0,0.0,0,3166.0,3166.0,-0.3665523443763231,0,1,0
570,LP002842,1,1,-0.32543220461710587,0.04403562605054023,0.47891685835744946,360.0,1.0,1,3417.0,3417.0,-0.32543220461710587,0,1,0
571,LP002847,1,0,-0.04709309126686639,-0.05822629618080497,0.2290320262248437,360.0,0.0,0,5116.0,5116.0,-0.04709309126686639,0,1,0
572,LP002855,1,2,1.8450886386891463,-0.5544873301529852,1.537952575490874,360.0,1.0,1,10171.25,3812.5,1.8450886386891463,0,1,0
573,LP002862,1,2,0.11820659406002686,0.0012839863217169861,0.49081613607804975,480.0,1.0,0,6125.0,6125.0,0.11820659406002686,1,1,0
574,LP002863,1,3,0.16424149155938958,-0.5544873301529852,0.05054286041583959,360.0,1.0,0,6406.0,6406.0,0.16424149155938958,0,1,0
575,LP002868,1,2,-0.36769912118235704,-0.3968192828330851,-0.44922680384937197,84.0,1.0,1,3159.0,3159.0,-0.36769912118235704,0,1,0
576,LP002872,2,0,-0.37949453975870623,0.2013616602526098,-0.11604702767256427,360.0,0.0,0,3087.0,3087.0,-0.37949453975870623,0,1,0
577,LP002874,1,0,-0.3562313531220176,0.3822865995849898,-0.4254282484081714,360.0,1.0,1,3229.0,3229.0,-0.3562313531220176,0,0,0
578,LP002877,1,1,-0.5932865014550349,0.20888594884488268,-0.46112608156997226,360.0,1.0,1,1782.0,1782.0,-0.5932865014550349,0,1,0
579,LP002888,1,0,-0.3639311402482455,0.4431649345588341,0.1814349153424426,360.0,1.0,1,3182.0,3182.0,-0.3639311402482455,0,0,0
580,LP002892,1,2,0.18619407613203942,-0.5544873301529852,0.7050031350488547,360.0,1.0,1,6540.0,6540.0,0.18619407613203942,0,1,0
581,LP002893,1,0,-0.584439937522773,11.018210537880554,-0.6634138028201769,360.0,1.0,0,1836.0,1836.0,-0.584439937522773,0,0,0
582,LP002894,0,0,-0.3665523443763231,-0.5544873301529852,-1.3059747997325917,360.0,1.0,1,3166.0,3166.0,-0.3665523443763231,0,1,0
583,LP002898,1,1,-0.5772316261705597,-0.5544873301529852,-1.0084928567175848,360.0,1.0,0,1880.0,1880.0,-0.5772316261705597,0,1,0
584,LP002911,1,1,-0.4286421171601611,0.10115181672824809,0.002945749533438485,360.0,0.0,0,2787.0,2787.0,-0.4286421171601611,0,1,0
585,LP002912,1,1,-0.1835595311849061,0.4715520233387727,0.31232697026904566,84.0,1.0,0,4283.0,4283.0,-0.1835595311849061,0,1,0
586,LP002916,1,0,-0.5089164935825374,-0.03394336481483337,-0.49682391473177306,360.0,1.0,1,2297.0,2297.0,-0.5089164935825374,0,1,0
587,LP002917,0,0,-0.5305414276391776,-0.5544873301529852,-0.9013993572321825,360.0,1.0,1,2165.0,2165.0,-0.5305414276391776,1,0,0
588,LP002925,2,0,-0.10705313569664134,-0.5544873301529852,-0.6158166919377758,360.0,1.0,1,4750.0,4750.0,-0.10705313569664134,0,0,0
589,LP002926,1,2,-0.4386354578984569,-0.5544873301529852,-0.4730253592905725,360.0,0.0,0,2726.0,2726.0,-0.4386354578984569,0,1,1
590,LP002928,1,0,-0.3937473372051281,0.6138294803562965,-1.0679892453205864,180.0,1.0,1,3000.0,3000.0,-0.3937473372051281,0,1,0
591,LP002931,1,2,0.09772843680942066,-0.5544873301529852,0.7050031350488547,240.0,1.0,0,6000.0,6000.0,0.09772843680942066,0,1,1
592,LP002933,2,3,0.6476898279317007,-0.5544873301529852,1.7402402967410786,360.0,1.0,1,9357.0,9357.0,0.6476898279317007,0,0,1
593,LP002936,1,0,-0.2530214405789623,0.5741559586879486,-0.044651361348962616,180.0,1.0,1,3859.0,3859.0,-0.2530214405789623,0,1,0
594,LP002938,1,0,1.7556400478184984,-0.5544873301529852,1.3594634096818698,360.0,1.0,1,10171.25,3812.5,1.7556400478184984,0,1,1
595,LP002940,1,0,-0.2572808972870884,-0.5544873301529852,-0.4254282484081714,360.0,1.0,1,3833.0,3833.0,-0.2572808972870884,1,0,0
596,LP002941,1,2,0.16047351062527804,-0.21247421232239924,0.49081613607804975,360.0,1.0,0,6383.0,6383.0,0.16047351062527804,1,1,1
597,LP002943,1,0,-0.39587706555919117,-0.5544873301529852,-0.6872123582613775,360.0,0.0,0,2987.0,2987.0,-0.39587706555919117,0,0,0
598,LP002945,1,0,0.7469679342826396,-0.5544873301529852,0.40752119203384785,360.0,1.0,1,9963.0,9963.0,0.7469679342826396,0,1,1
599,LP002948,1,2,0.061686880048353744,-0.5544873301529852,0.5503125246810512,360.0,1.0,1,5780.0,5780.0,0.061686880048353744,0,1,0
600,LP002949,0,3,-0.8170718038896595,13.696173250494041,2.4303984045358944,180.0,1.0,0,416.0,416.0,-0.8170718038896595,0,0,0
601,LP002950,1,0,-0.4111128145536422,0.4004132948300108,0.11003924901884096,360.0,1.0,1,2894.0,2894.0,-0.4111128145536422,1,1,0
602,LP002953,1,3,0.04907233518198032,-0.5544873301529852,-0.21124124943736647,360.0,1.0,1,5703.0,5703.0,0.04907233518198032,0,1,0
603,LP002958,1,0,-0.2830014627938498,0.916511089636365,0.31232697026904566,360.0,1.0,1,3676.0,3676.0,-0.2830014627938498,0,0,0
604,LP002959,0,1,1.0806799848385182,-0.5544873301529852,4.167692951743534,360.0,1.0,1,10171.25,3812.5,1.0806799848385182,0,1,0
605,LP002960,1,0,-0.4920424920080379,0.7451625176032415,-0.21124124943736647,180.0,1.0,0,2400.0,2400.0,-0.4920424920080379,1,1,0
606,LP002961,1,1,-0.3282172340031883,0.30054546442347974,0.3242262479896459,360.0,1.0,1,3400.0,3400.0,-0.3282172340031883,0,1,0
607,LP002964,1,2,-0.23205180755434157,-0.07190682089402842,0.1338378044600415,360.0,1.0,1,3987.0,3987.0,-0.23205180755434157,1,1,0
608,LP002974,1,0,-0.355739877348003,0.11243824961665744,-0.44922680384937197,360.0,1.0,1,3232.0,3232.0,-0.355739877348003,0,1,0
609,LP002978,0,0,-0.4101298630056131,-0.5544873301529852,-0.8895000795115822,360.0,1.0,1,2900.0,2900.0,-0.4101298630056131,0,0,0
610,LP002979,1,3,-0.21255660185176448,-0.5544873301529852,-1.2583776888501907,180.0,1.0,1,4106.0,4106.0,-0.21255660185176448,0,1,0
611,LP002983,1,1,0.437174371395469,-0.4724041818736446,1.276168465637668,360.0,1.0,1,8072.0,8072.0,0.437174371395469,0,1,0
612,LP002984,1,2,0.35706382023109756,-0.5544873301529852,0.49081613607804975,360.0,1.0,1,7583.0,7583.0,0.35706382023109756,0,1,0
613,LP002990,0,0,-0.13441195378345122,-0.5544873301529852,-0.1517448608343651,360.0,0.0,0,4583.0,4583.0,-0.13441195378345122,0,0,1
